id,Ability,Potential,Positions,Caps / Goals,Foot,Height,Weight,Aerial Reach,Command of Area,Communication,Eccentricity,First Touch,Handling,Kicking,One on Ones,Passing,Punching (Tendency),Reflexes,Rushing Out (Tendency),Throwing,Aggression,Anticipation,Bravery,Composure,Concentration,Decisions,Determination,Flair,Leadership,Off the Ball,Positioning,Teamwork,Vision,Work Rate,Acceleration,Agility,Balance,Jumping Reach,Natural Fitness,Pace,Stamina,Strength,Corners,Crossing,Dribbling,Finishing,Free Kick Taking,Heading,Long Shots,Long Throws,Marking,Penalty Taking,Tackling,Technique,BMI,value_increased
39296.43008490156,49.440783522431055,72.67417629254699,0,2,0,0.3553896379643021,0.3266759943146553,54.0,65.0,51.0,39.0,64.30097940303882,55.0,61.0,55.0,59.65048970151941,45.0,60.0,43.0,46.0,55.0,45.699020596961184,59.300979403038816,54.300979403038816,45.34951029848059,55.0,62.55342791063586,62.902938209116456,50.34951029848059,55.0,36.04853089544177,60.0,59.65048970151941,65.3495102984806,60.34951029848059,63.60195880607763,55.0,45.0,73.95146910455823,60.0,58.95146910455823,40.34951029848059,49.300979403038816,55.34951029848059,58.95146910455823,48.252448507597045,52.55342791063586,40.34951029848059,58.252448507597045,11.747551492402955,17.44657208936414,52.902938209116456,27.097061790883544,64.30097940303882,0.42125047338937055,True
45355.772010536246,39.17225308041782,72.37225308041782,11,2,1,0.6304135010309981,0.49424713382444585,56.0,63.0,53.0,42.0,37.93063270104455,59.0,58.0,54.0,32.93063270104455,47.0,64.0,52.0,51.0,57.583796206267294,48.27746919582181,47.93063270104455,38.79189810313365,51.72253080417819,72.93063270104454,33.44506160835639,29.138734597910904,14.138734597910902,28.791898103133647,52.416203793732706,37.93063270104455,27.069367298955452,42.93063270104455,60.861265402089096,60.861265402089096,42.93063270104455,55.861265402089096,70.8612654020891,58.79189810313365,33.79189810313365,36.72253080417819,22.069367298955452,21.208101896866353,20.861265402089096,15.861265402089098,14.138734597910902,61.20810189686635,12.930632701044548,23.277469195821805,58.27746919582181,17.069367298955452,57.93063270104455,30.514428907311842,0.37161718126285775,True
67178.54986693073,24.711557470697525,53.35829679379194,26,2,0,0.2166120767241012,0.13569980266829865,55.0,47.0,48.0,46.0,50.0,51.0,46.0,49.0,46.503041439657245,47.0,63.0,40.0,52.0,68.25152071982862,51.74847928017138,50.245437840514136,46.74847928017138,45.0,56.25760359914311,66.25760359914311,30.245437840514136,56.74847928017138,34.754562159485864,35.245437840514136,46.74847928017138,43.25152071982862,46.74847928017138,69.75456215948587,64.75456215948587,28.496958560342755,28.496958560342755,61.74847928017138,61.503041439657245,51.503041439657245,25.245437840514136,25.0,36.99391712068551,38.25152071982862,11.993917120685513,6.748479280171378,50.0,28.496958560342755,28.251520719828623,38.25152071982862,18.496958560342755,68.25152071982862,48.496958560342755,0.28449464215536197,True
84471.02717940815,37.698798633155825,61.6,33,2,1,0.36391773843423,0.19736161186672468,51.0,50.0,49.0,30.0,49.0360410053252,56.0,52.0,60.0,49.0360410053252,48.0,59.0,58.0,52.0,50.542047839546065,41.024027336883464,26.024027336883467,35.0,45.0,36.50600683422087,79.72311252197291,59.939931657791334,20.542047839546065,40.9639589946748,41.50600683422087,43.49399316577913,47.53003417110433,39.0360410053252,70.0,54.5180205026626,36.50600683422087,26.506006834220866,68.49399316577913,63.01201366844173,38.49399316577913,30.0,35.0,45.4819794973374,47.951945326233066,53.01201366844173,35.4819794973374,38.49399316577913,46.98798633155827,15.0,35.4819794973374,10.0,50.0,58.01201366844173,0.22667939604946705,True
52925.628736710256,10.827749822701222,47.2,2,2,1,0.5061091197366574,0.2963141220334507,61.0,49.0,49.0,49.0,61.38701718648767,58.0,50.0,56.0,63.84786941891976,55.0,67.0,56.0,54.0,41.23042611621605,43.69127834864814,41.15213058108024,33.61298281351233,27.382556697296287,57.539147767567904,52.460852232432096,52.69573883783952,39.92170446486419,33.76957388378395,37.38255669729629,56.23042611621605,43.76957388378395,46.23042611621605,49.92170446486419,60.07829553513581,27.382556697296287,48.69127834864814,68.84786941891976,49.92170446486419,27.382556697296287,28.612982813512335,25.07829553513581,27.539147767567904,55.15659107027162,38.84786941891976,31.308721651351856,38.61298281351233,38.84786941891976,15.0,29.843408929728383,18.769573883783952,38.61298281351233,60.07829553513581,0.22988476902029492,True
68001.0205431685,3.838722349333146,56.50007336845894,29,2,0,0.3539347055122238,0.18367097386194067,55.0,47.0,48.0,46.0,51.785452255503785,51.0,46.0,49.0,39.10727387224811,47.0,63.0,40.0,52.0,63.66091080837216,55.44636306387595,55.98273242511648,50.0,44.55363693612405,40.44636306387595,51.33908919162784,40.89272612775189,59.55363693612405,27.67817838325568,44.10727387224811,48.66091080837216,40.44636306387595,49.55363693612405,60.89272612775189,54.55363693612405,35.0,35.44636306387595,65.44636306387595,56.33908919162784,44.55363693612405,35.0,25.892726127751892,49.55363693612405,38.124541447131634,28.570904511007576,12.231815319379734,50.89272612775189,34.55363693612405,23.660910808372158,35.0,26.785452255503788,60.98273242511648,55.0,0.2187503932422807,True
39674.006095202174,50.90662854821762,72.47361372264166,1,2,0,0.3961693763371337,0.3721888425426599,54.36265141928705,64.63734858071295,51.36265141928705,39.54397712893057,65.0,55.725302838574095,60.45602287106943,54.818674290356476,59.09337145178238,45.36265141928705,60.725302838574095,44.63193138679172,46.90662854821762,54.09337145178238,49.533142741088106,57.28011435534714,54.09337145178238,46.813257096435244,55.0,63.186742903564756,56.840343066041406,49.09337145178238,53.186742903564756,40.43977128930573,61.813257096435244,54.56022871069427,64.09337145178237,62.71988564465286,64.09337145178237,56.813257096435244,49.533142741088106,75.0,63.62651419287049,60.0,44.533142741088106,42.746971614259024,48.65360016247665,55.466857258911894,47.28011435534714,45.93371451782378,41.813257096435244,50.93371451782378,11.813257096435244,23.159656933958594,48.65360016247665,31.34639983752335,65.0,0.4413918420914364,True
32671.070053138737,52.86071272023986,62.6,8,2,0,0.6159833601601565,0.48671504483911854,54.0,65.0,51.0,39.0,55.0,55.0,61.0,55.0,59.0700531387383,45.0,60.0,43.0,46.0,41.859893722523395,52.90659581501559,55.0,56.9766489537539,46.046702092492204,59.0700531387383,45.9299468612617,62.09340418498441,24.883244768769494,49.0700531387383,54.0700531387383,58.0233510462461,48.140106277476605,56.9766489537539,63.953297907507796,64.0700531387383,39.0700531387383,56.9766489537539,37.90659581501559,56.046702092492204,50.116755231230506,36.9766489537539,48.953297907507796,49.0700531387383,59.0700531387383,36.16345732372271,55.0,60.0,52.09340418498441,37.90659581501559,48.953297907507796,30.0,61.9766489537539,59.0700531387383,0.37376671635667,True
96128.87327627049,51.34554923688884,68.0,12,2,1,0.2895959600501469,0.2767888712994747,63.0,51.0,50.0,40.0,60.0,62.0,63.0,59.0,48.30890152622232,39.0,68.0,42.0,52.0,58.382196947555364,66.7277461844442,58.34554923688884,65.03664771066653,43.34554923688884,44.96335228933348,61.617803052444636,48.30890152622232,29.96335228933348,56.65445076311116,31.581155341778114,58.30890152622232,58.34554923688884,60.03664771066652,70.03664771066653,61.65445076311116,60.0,36.617803052444636,66.61780305244464,76.7277461844442,49.96335228933348,38.2722538155558,41.69109847377768,50.0,66.69109847377769,31.65445076311116,33.30890152622232,38.2722538155558,24.96335228933348,40.03664771066652,34.96335228933348,41.69109847377768,29.926704578666957,58.34554923688884,0.4076047076746942,True
37089.67468161857,4.160074963522035,71.0,1,2,0,0.4231987943726436,0.2166440334260328,54.0,65.0,51.0,39.0,68.51425894159928,55.0,61.0,55.0,36.980988077867636,45.0,60.0,43.0,46.0,55.0,32.476235097334545,31.980988077867636,40.49524701946691,31.980988077867636,73.01901192213236,25.49524701946691,39.50475298053309,45.99049403893382,36.980988077867636,45.49524701946691,46.48574105840073,73.01901192213236,51.980988077867636,51.48574105840073,63.019011922132364,45.99049403893382,35.99049403893382,73.51425894159928,60.0,26.980988077867636,26.980988077867636,40.0,28.466729136268363,72.02851788319855,38.51425894159927,38.019011922132364,35.99049403893382,44.00950596106618,16.980988077867636,36.48574105840073,15.990494038933818,41.48574105840073,45.99049403893382,0.2015544553686175,True
64631.75687416518,50.135772644368686,51.4,16,2,1,0.7084506079023412,0.5302748878270802,60.0,46.0,44.0,40.0,45.37042629180871,50.0,45.0,51.0,53.58028419453914,54.0,64.0,41.0,50.0,41.04928951365215,56.41971580546086,67.83943161092172,49.259147416382575,55.0,51.79014209726957,64.62957370819129,31.79014209726957,50.0,42.160568389078286,55.0,68.20985790273043,43.20985790273043,58.20985790273043,58.58028419453914,53.58028419453914,64.62957370819129,74.25914741638258,66.04928951365214,60.0,46.41971580546086,56.41971580546086,22.160568389078286,38.95071048634785,40.37042629180871,25.0,23.580284194539143,51.04928951365215,40.0,49.62957370819129,65.0,23.20985790273043,64.62957370819129,51.79014209726957,0.33544200571081106,True
43162.02018627258,48.59711620151325,71.88057675969735,7,2,0,0.23346164738125458,0.0938325459520825,56.0,63.0,53.0,42.0,64.40288379848674,59.0,58.0,54.0,50.59711620151325,47.0,64.0,52.0,51.0,56.194232403026504,38.58269720907951,56.194232403026504,41.791348604539756,37.38846480605301,45.59711620151325,70.0,77.83460558184098,35.0,53.208651395460244,28.582697209079516,42.38846480605301,48.208651395460244,38.58269720907951,68.8057675969735,72.01441899243373,56.791348604539756,39.77692961210602,67.61153519394699,64.40288379848674,41.791348604539756,38.58269720907951,43.805767596973496,45.59711620151325,67.01441899243373,52.61153519394699,42.61153519394699,34.17981341059277,54.40288379848675,30.597116201513252,30.971162015132524,43.208651395460244,34.17981341059277,68.20865139546024,0.1847302378336487,True
33341.2984405478,37.119507650257546,65.75219693989698,14,2,0,0.49804875718080793,0.2633274720268754,54.0,65.0,51.0,39.0,35.29876912564387,55.0,61.0,55.0,46.05975382512877,45.0,60.0,43.0,46.0,60.0,41.35852295077264,47.119507650257546,36.35852295077264,36.05975382512877,65.76098469948491,62.880492349742454,30.29876912564387,43.94024617487123,24.239015300515092,37.119507650257546,35.29876912564387,18.17926147538632,60.0,62.119507650257546,62.880492349742454,45.76098469948491,52.119507650257546,65.76098469948491,57.880492349742454,54.70123087435613,51.82073852461368,31.35852295077264,51.82073852461368,26.35852295077264,15.0,27.418276775901415,52.119507650257546,12.418276775901415,26.35852295077264,39.23901530051509,10.298769125643869,61.05975382512877,42.119507650257546,0.1952280158144286,True
65822.10844243136,44.165076117251566,51.4,34,2,1,0.5043550709101764,0.3155329958124439,57.91269029312892,46.41746194137421,45.66984776549687,42.504771648245296,61.261929120613246,50.41746194137421,45.41746194137421,50.165076117251566,47.476141758773515,51.077766410380484,63.58253805862579,40.58253805862579,50.834923882748434,35.43654853435541,54.174619413742164,38.30152234503135,38.34923882748433,48.738070879386754,50.825380586257836,59.174619413742164,41.261929120613246,52.08730970687108,55.0,46.65076117251567,52.476141758773515,42.08730970687108,50.825380586257836,67.08730970687108,55.825380586257836,46.65076117251567,48.738070879386754,58.34923882748433,64.17461941374216,40.0,43.738070879386754,35.0,50.825380586257836,58.34923882748433,41.69847765496865,32.08730970687108,45.43654853435541,35.825380586257836,27.476141758773515,52.476141758773515,30.436548534355406,40.38883205190243,55.0,0.2592057358506543,True
51429.74337205267,31.777498660447815,55.624732203002445,8,2,1,0.5061285024808871,0.26707225691104275,61.0,49.0,49.0,49.0,47.829652097361986,58.0,50.0,56.0,47.829652097361986,55.0,67.0,56.0,54.0,65.86540588641101,58.47528991886501,42.390115967546,36.08517395131901,27.390115967546002,67.39011596754601,75.86540588641101,42.829652097361986,12.82965209736199,31.304942016227,59.560463870184016,40.219768064907996,26.52471008113499,41.304942016226995,63.47528991886501,61.304942016226995,31.085173951319007,52.390115967546,71.304942016227,63.47528991886501,27.390115967546002,31.085173951319007,18.914826048680993,15.219768064907992,20.65930419472398,33.91482604868099,12.82965209736199,59.560463870184016,26.52471008113499,7.609884032453996,42.170347902638014,27.390115967546002,52.170347902638014,42.829652097361986,0.1931836751544832,True
54910.64150083426,15.19480598899488,58.79870149724872,18,3,1,0.5219661309271862,0.26800071082820515,60.72866417876795,48.72866417876795,48.4573283575359,47.37198507260769,56.35667910616026,56.91465671507179,49.18599253630384,55.18599253630384,42.713358212320514,55.27133582123205,66.4573283575359,54.64332089383974,53.18599253630384,65.92996268151923,31.783395530801286,25.853432849282058,36.783395530801286,29.4967537431218,57.286641787679486,35.85343284928206,46.783395530801286,38.64332089383974,39.4967537431218,24.07003731848077,35.42671642464103,50.42671642464103,51.35667910616026,67.71335821232051,60.0,36.783395530801286,46.783395530801286,67.28664178767949,66.35667910616026,33.14007463696154,27.210111955442315,26.356679106160257,42.286641787679486,47.713358212320514,35.85343284928206,29.07003731848077,18.566791061602572,36.783395530801286,10.426716424641029,26.356679106160257,27.210111955442315,19.07003731848077,45.42671642464103,0.1772034456841091,True
83669.89425318105,44.10609477977295,61.6,40,2,1,0.59279344125158,0.28188590849068335,51.0,50.0,49.0,30.0,70.0,56.0,52.0,60.0,56.33443311582124,48.0,59.0,58.0,52.0,47.66886623164248,46.80065986949275,42.73311337683575,40.466226753671506,45.0,56.39868026101451,45.932453507343006,38.66556688417876,34.067546492656994,44.59802039152177,34.067546492656994,40.0,51.33443311582124,54.533773246328494,64.5337732463285,62.26688662316425,40.0,60.06424714519327,70.4662267536715,67.26688662316425,43.19934013050725,35.466226753671506,35.0,35.0,41.86490701468601,57.26688662316425,33.19934013050725,56.86490701468601,42.73311337683575,20.466226753671503,25.0,23.66556688417876,36.33443311582124,59.533773246328494,0.12598132932775527,True
34645.909458377915,45.8059267945748,73.08355607674488,12,2,0,0.7479560010757119,0.5710509656591674,54.0,65.0,51.0,39.0,45.89106881555118,55.0,61.0,55.0,48.178213763110236,45.0,60.0,43.0,46.0,56.821786236889764,41.35642752622047,51.35642752622047,45.89106881555118,41.35642752622047,54.10893118444882,65.0,34.53464128933071,51.35642752622047,39.069282578661415,50.89106881555118,52.24749634177165,40.42571010488189,63.178213763110236,63.178213763110236,52.28714494755906,50.0,75.42571010488189,70.0,60.0,66.35642752622047,58.178213763110236,21.821786236889764,45.46535871066929,42.24749634177165,30.89106881555118,29.534641289330708,59.53464128933071,20.89106881555118,42.24749634177165,41.35642752622047,27.24749634177165,60.0,49.53464128933071,0.3417171503140536,True
97003.1946829745,39.756494492141094,56.459092288997525,13,2,0,0.49012238646793344,0.41022728915473233,61.35129889842822,53.885226927750615,49.175649449214106,40.0,53.817370869105815,61.58782472460705,61.763474173821166,58.58782472460705,48.817370869105815,39.41217527539295,67.58782472460706,42.41217527539295,51.58782472460705,36.756494492141094,35.57386536124691,46.756494492141094,50.87824724607054,33.817370869105815,55.0,70.87824724607054,52.93912362303527,33.817370869105815,47.63474173821164,42.63474173821164,50.57386536124691,57.06087637696473,43.817370869105815,62.06087637696473,65.0,47.63474173821164,39.695618115176366,67.63474173821163,62.06087637696473,49.695618115176366,38.51298898428219,30.878247246070547,39.695618115176366,51.756494492141094,45.304381884823634,33.817370869105815,46.756494492141094,32.93912362303527,19.695618115176366,28.512988984282185,24.695618115176366,41.756494492141094,52.93912362303527,0.3936701682110576,True
46534.392057760684,39.99890149109778,70.82877543736755,16,2,0,0.6080626319007413,0.472777906371746,56.571114711742226,61.714991898579996,52.71444264412889,42.71389338967778,37.855573558711114,58.85722132206445,56.714991898579996,54.0,30.71389338967778,48.57056545729112,63.85722132206445,51.428885288257774,51.0,44.28336033806667,57.144426441288886,47.141680169033336,32.141680169033336,41.42778677935556,65.00274627225554,19.28061406581113,39.99725372774446,22.141680169033336,25.711147117422236,65.00274627225554,37.141680169033336,30.71389338967778,43.56946694838889,57.855573558711114,54.28610661032222,41.42778677935556,52.141680169033336,63.57221322064444,52.855573558711114,29.283360338066675,30.711147117422236,25.71389338967778,32.141680169033336,21.425040507100015,17.85282728645557,22.141680169033336,68.57221322064444,14.283360338066675,33.57221322064444,62.86106610322221,25.711147117422236,51.43053305161111,16.425040507100015,0.36657921482055567,True
